,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
2029,825,Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane sugar",70.0,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,fruit,floral,
2030,833,Tejas,U.S.A,2012,Mexico,Espada,70.0,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,caramel,,
2031,971,Tejas,U.S.A,2012,Bolivia,San Jose,67.0,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,green apple,sweet,,
2032,801,Tejas,U.S.A,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70.0,3.0,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,caramel,spice,
2033,805,Tejas,U.S.A,2012,Papua new guinea,Aranama,70.0,3.0,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,caramel,fruity,
2034,829,Tejas,U.S.A,2012,Madagascar,Capistrano*,70.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,caramel,,
2035,971,Tejas,U.S.A,2012,Venezuela,Concepcion*,80.0,3.0,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,savory,hammy,
2036,801,Tejas,U.S.A,2012,Madagascar,Concepcion,70.0,2.75,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,off notes,,
2037,829,Tejas,U.S.A,2012,Bolivia,San Jose,70.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,candy,peanut butter,caramel,
2038,967,Tejas,U.S.A,2012,Brazil,Espada,70.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,flat,cardboard,metallic,
2039,821,Tejas,U.S.A,2012,Peru,Capistrano,70.0,2.0,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,perfume,chemical,soapy,
2040,1323,Terroir,U.S.A,2014,Madagascar,"Madagascar, batch 6-5-15",67.0,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,rich,tannic,fruity
2041,1323,Terroir,U.S.A,2014,Uganda,"Uganda, batch 6-3-15",73.0,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,almond,butter,
2042,1323,Terroir,U.S.A,2014,Ecuador,"Ecuador, batch 6-5-15",77.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,mild coffee and rum,,
2043,1478,Terroir,U.S.A,2015,Belize,Belize,70.0,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,raspberry,metallic,
2044,1478,Terroir,U.S.A,2015,Madagascar,Madagascar,70.0,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bright fruit,mild sour,,
2045,1558,Terroir,U.S.A,2015,Guatemala,Guatemala,70.0,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,walnuts,cocoa,easy melt,
2046,1554,Terroir,U.S.A,2015,Dominican republic,Oko Caribe,70.0,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,black pepper,bold,
2047,1482,Terroir,U.S.A,2015,Ecuador,Ecuador,70.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,earthy,bourbon,
2048,1478,Terroir,U.S.A,2015,Peru,Peru,70.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,black pepper,intense,
2049,2370,Terroir,U.S.A,2019,Bolivia,Alto Beni,77.0,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,roasted banana,,
2050,2358,Terroir,U.S.A,2019,Belize,Maya Mountain,77.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,berries,licorice,cocoa,bitter
2051,2374,Terroir,U.S.A,2019,Haiti,Haiti,72.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,harsh,tobacco,,
2052,1614,The Barn,Sweden,2015,Peru,Peru,70.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,raisins,
2053,162,Theo,U.S.A,2007,Madagascar,Madagascar,65.0,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,blueberry,
2054,184,Theo,U.S.A,2007,Ghana,"Ghana, Kumasi",84.0,3.0,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,slightly tart,bitter,
2055,188,Theo,U.S.A,2007,Blend,"Ghana, Panama, Ecuador",75.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,fruity,
2056,184,Theo,U.S.A,2007,Ivory coast,Ivory Coast,75.0,2.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,gritty,hint of fruit,sour
2057,188,Theo,U.S.A,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91.0,2.0,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,very bland,mild bitter,
2058,903,Theo,U.S.A,2012,Congo,Congo w/ nibs,65.0,3.25,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,vanilla,cocoa,
2059,1684,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,peanut butter,sour milk,,
2060,2414,Thistle & Rose aka Aggie USU,U.S.A,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70.0,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pure,bold,floral,
2061,2182,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70.0,3.25,3,have_bean,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,marshmallow,,
2062,2182,Tibito,Colombia,2018,Colombia,"Meta, lot 052",70.0,3.0,3,have_bean,have_not_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,vegetal,,
2063,1836,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72.0,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bright fruit,cashew,,
2064,2358,Tiny House,U.S.A,2019,Tanzania,Kokoa Kamili,71.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bland,mild honey,sour,
2065,1418,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,waxy,mild fruit,floral,
2066,789,Tocoti,U.S.A,2011,Dominican republic,Dominican Republic,74.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pronounced fruit,sour,,
2067,789,Tocoti,U.S.A,2011,Venezuela,Venezuela,72.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,peanut butter,soapy,,
2068,927,Tocoti,U.S.A,2012,Bolivia,"Wild Bolivian, Jungle Love",77.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,,
2069,2060,Tosier,U.k.,2018,Belize,Maya Mtn.,70.0,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,honey,caramel,,
2070,2060,Tosier,U.k.,2018,Bolivia,"Alto Beni, 2016",70.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,cocoa,sweet,
2071,2064,Tosier,U.k.,2018,Haiti,Acul du Nard,70.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,metallic,astringent,,
2072,2270,Tosier,U.k.,2019,Colombia,Tumaco,70.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dull,chewy,sweet,
2073,2314,Tree to Bar,South korea,2019,Ecuador,Ecuador,70.0,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,floral,,
2074,1239,Treehouse,U.S.A,2014,Dominican republic,Conacado,72.0,3.0,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,baked,roasty,coffee,
2075,2218,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70.0,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,pungent grape,acidic,
2076,2210,Tribar,Peru,2018,Peru,Ucayali,73.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,powdery,complex,rubber,
2077,2470,Tribe,Canada,2020,Peru,Ucayali,70.0,3.0,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,very sandy,spicey,sweet,
2078,2490,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,tart,sweet,sour,savory
2079,2490,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,woody,sweet,unrefined,
2080,753,twenty-four blackbirds,U.S.A,2011,Dominican republic,Dominican Republic,73.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,woody,rubber off,
2081,1022,twenty-four blackbirds,U.S.A,2013,Dominican republic,"Dominican Republic, batch 85",68.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,sligt burnt,red fruit,
2082,1026,twenty-four blackbirds,U.S.A,2013,Bolivia,"Palos Blancos, batch 97",75.0,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,bitter,caramel,dairy
2083,1235,twenty-four blackbirds,U.S.A,2014,Madagascar,"Madagascar, lot 137",75.0,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,red berry,,
2084,1700,twenty-four blackbirds,U.S.A,2015,Ecuador,"Cedeno, lot 271",75.0,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,floral,,
2085,1700,twenty-four blackbirds,U.S.A,2015,Dominican republic,Oko Caribe,75.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,sour,off note,
2086,1996,twenty-four blackbirds,U.S.A,2017,Tanzania,Kokoa Kamili,75.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,floral,woody,
2087,1740,Two Ravens,U.S.A,2016,Peru,Peru,60.0,3.0,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,coarse,sweet,lemon,
2088,2004,Uncouth,Canada,2017,Guatemala,Guatemala,75.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,coarse,sour,
2089,2004,Uncouth,Canada,2017,Tanzania,Tanzania,75.0,3.0,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,coarse,sweet,earthy
2090,2000,Uncouth,Canada,2017,Dominican republic,Dominican Republic,75.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,coarse,hay,off
2091,1438,Undone,U.S.A,2014,Dominican republic,"San Francisco de Macoris, Nourish",70.0,3.0,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,tart,tangy,mild cocoa,
2092,1438,Undone,U.S.A,2014,Nicaragua,Matagalpa,74.0,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,woody,green,rubber
2093,1752,Upchurch,U.S.A,2016,Tanzania,"Tanzania, Party Bar",72.0,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,sweet,peach,
2094,1752,Upchurch,U.S.A,2016,Madagascar,"Madagascar, Sassy Bar",72.0,3.0,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,acidic,tart,
2095,1327,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65.0,3.25,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,nutty,mild rubber,
2096,1968,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70.0,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spice,melon,nutty,
2097,2210,Utopick,Spain,2018,Nicaragua,Nugo,70.0,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty cocoa,,,
2098,2478,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74.0,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasted strawberry,bold,,
2099,63,Valrhona,France,2006,Blend,"Guanaja, South America",70.0,3.75,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,subtle,smooth,earthy,long
2100,75,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64.0,3.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,red berry,rich cocoa,,
2101,63,Valrhona,France,2006,Blend,"Carribean, Caraibe",66.0,3.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,slight bitter,woody,,
2102,75,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64.0,3.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,modest,creamy,cocoa,
2103,75,Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64.0,2.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,vegetal,sweet,
2104,129,Valrhona,France,2007,Madagascar,Manjari,64.0,4.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,blueberry,raspberry,
2105,129,Valrhona,France,2007,Venezuela,Chuao 2002 P.,65.0,3.75,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,vegetal,cocoa,
2106,162,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64.0,3.25,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,cherry,,
2107,117,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72.0,3.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,rich,licorice,
2108,157,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71.0,2.75,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty and bitter dominate,,,
2109,153,Valrhona,France,2007,Blend,"Abinao, West Africa",85.0,2.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,berries,tart,bitter,
2110,147,Valrhona,France,2007,Blend,Le Noir Extra Amer,85.0,1.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,fatty,very bitter,
2111,327,Valrhona,France,2009,Dominican republic,Tainori,64.0,3.75,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa dominates,woodsy,,
2112,370,Valrhona,France,2009,Ecuador,Alpaco,66.0,3.75,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,hot spice,,
2113,395,Valrhona,France,2009,Ghana,Nyangbo,68.0,3.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,cocoa,bread,
2114,757,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64.0,4.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,honey,peanut butter,
2115,709,Valrhona,France,2011,Blend,Caraque,56.0,3.25,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense sweet,nut,orange,
2116,931,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69.0,4.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,green,unripened fruit,banana,
2117,1145,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70.0,3.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,yogurt,lemon,licorice,
2118,1153,Valrhona,France,2013,Dominican republic,"Loma Sotavento, 2013",64.0,3.5,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,herbs,fruit,dairy
2119,1510,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63.0,4.0,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,dark berry,grapes,
2120,1972,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60.0,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,rich,sweet,
2121,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,72.0,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,bland,very astringent,
2122,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,76.0,2.75,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,sour,spoiled,
2123,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,80.0,2.75,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,bitter,sour,
